postId	message
179590995428478_430192970368278	"I am Filipino and i just want to know if you have a branch here in  Manila, Phillipines"
313163945066_10150990092580067	US BANK HAS THE BEST CUSTOMER SERVICES AND GIVES THE BEST HELP FOR SMALL BUSINESS LOVE MY BANK
6185812851_10150503269252852	Mesaj catre tine si cardul tau de credit American Express: ce aveti de gand sa faceti in week-end?
63445693036_10151168149238037	I will no longer shop at or recommend Macy's department store due to their connection with Donald Trump.
179590995428478_378073128913596	I  understand you have recently launched a new product that generates income for a group known as HSUS.  They are not about animal rights.  They  are responsible for multitudes of puppies and kittens that end up in the dumpsters behind their pet shelters but they do keep all monetary donations to fund their overhead costs such as overpaid personnel and war against agriculture!!!!!  I'm disappointed in your choices and will be cancelling my cards and closing out my bank accounts.  Dennis Darbyshire
12699262021_10150714690297022	"I purchased a $2500 TV at Best Buy #299 in Raleigh, NC.. When the store delivered the TV, the TV screen was cracked and the store manager and sales manager would not exchange the TV.. Not only that but the two managaers said that myself, father and sister were lying and that the damage must have occured after the TV was delivered.. We were treated with extreme disrespect by both the store manager and sales manager.. I have contacted consumer relations, the corporate claims department, and plan to file in small claims court.. the horendous way my family members and I was treated by Best Buy Stroe #299 was absolutley unacceptable and inexcusable.."
115568331790246_439078689439207	Thank you Rite Aid for your support of National Infertility Awareness Week and Walk of Hope!
129945096760_10151088174086761	"I am looking to you for leadership in providing life sustaining food, not death dealing deals!"
179590995428478_291296940924549	"Bank of America should encourage its managers and execs to take a year off and volunteer in the US... NOW, while the effects of poor banking decisions are visible throughout the country"
199504650087085_447770081927206	"Here is a heard scratcher; I have an Air Canada flight marketed as UA flight connecting to an Air Canada transatlantic flight marketed as Lufthansa flight and then connecting to a LH flight to my final destination. Where the heck do I check in: UA, AC or LH? :)"
6185812851_10150652130297852	Este Lunes abrimos en el horario de siempre y con una SUPER Promo de American Express!
8103318119_3023654433171	"In honor of Princess Week at Target, here is Princess Emerson, one of my beautiful granddaughters"
100488814000_10151000519784001	I am boycotting Kellogg's products until until they start labeling products containing GMOs or until they go GMO free.
199504650087085_438181282886086	http://overheadbin.nbcnews.com/_news/2012/08/14/13278851-10-year-old-girl-flying-alone-on-united-left-stranded-at-chicago-airport?lite
159616034235_10150706537819236	"i am asking that walmart refuse Monsanto's unlabeled, untested and potentially unsafe GE sweet corn.  we have enough carcinogens in our environment not to have to worry about yet another potential one...thank you..."
129945096760_10151112575026761	"So, no official statement from Dole regarding the charges that dozens of people, including myself, have made on here? Whoever is writing copy (and answering FB posts) for Dole,yoiu should feel ashamed of your employer and your self."
313163945066_10151328449885067	"so US Bank is treating Hurricane Sandy Victims bad now,,,They will not release a 10 thousand dollar cash advance to us because we were delinquent on our mortgage 2 years ago! We have since cleared up our unfortunate finances & have been in good standing over the last year. We have  my 84 year old mother living with us here in NY,  7 weeks we have waited for the cash advance ( the insurance company told us it would be 2 weeks) so we can install a new furnace & hot water heater because IT'S GETTING COLD!!!!We received the check on Friday, The Check was made out to Me & My Wife & US Bank, We overnight-ed the Check to them with a return over night envelope & a receipt paid in full for 15k that we already spent on the Water Restoration Company to remove the water, sheet rock, mold remediation etc. US Bank wants to HOLD 5k of the 10k because they WANT PROOF that we are working on the home???? what? hello???? #1 This is our home, we have invested a lot of time & money in it already, #2 I have my 84 year old mother living in a freezing cold house with no hot water! #3 I have proven I already spent 15k of my OWN money to get the house that US Bank owns with me in a healthy state removing all water, mold etc......I did not ask for a hurricane & 4foot of water in my basement & a foot of water in my house,,,I would gladly turn back the clock to October 28th, we have been living in hotels, friends & families houses to take showers & get rest and on TOP OF ALL OF THIS YOU ARE HOLDING MONEY THAT IS RIGHTFULLY DUE TO ME BECAUSE WE HAD A HURRICANE!!!!!! THIS OUR MONEY that we pay in FLOOD insurance,,stop the insanity please!!!!!!!!!!!"
108381603303_10151250793953304	"as you purchase your halloween candy check the labels  , buy Made in America , help America keep its jobs , thank you"
117497138610_10151147193953611	thanks for not wishing your pharm techs a great day on national pharmacy technician day
124728879505_10150876410564506	"I don't think that obfuscating responses that fail to tell us what is being used in your can linings in place of BPA are going to get the job done. Share with us the details on exactly what is being used, or I'll definitely never buy another Campbells product again."
12699262021_10151103989742022	"Lousy policies, lousy customer service.  Going to avoid this company."
7003656077_10151026254511078	Now that i have seen the treatment of other passengers from flight attendants because of their dislike due to the political views.. i shall never fly on your airline again nor will i recommend your airline to anyone i know but only give negative comments and leave it at that.
7003656077_10151131820976078	"dear american airlines,  i am disgusted with your extremely rude supervisors and your lack of knowledge for airline policies. I will recommend that people avoid flying with your airline at all costs.  Sincerely,  A disgruntled customer.  Official Complaint to follow."
78143372410_10150480864347411	I was in Safeway today shopping and I was trying to use an internet printed manufacturer's coupon the scanner didn't even recognize that I was trying to scan something it didn't beep or anything.  I ask the sales associate to help me with the coupons and he rudely responded stating that the store doesn't take internet coupons.  I was shocked because I have used them before at this same store so I ask him when did this start and he said two months ago.  I just checked the coupon policy and of course it states that Safeway accepts manufacturer's internet printed coupons.  Please inform me if Safeway has stopped of was this employee wrong.
159616034235_10150623609184236	"SORRY BUT I HATE WAL MART, I HATE THE WAY THE EXPOIT, DISCRIMINATE, UNDER PAY, THE PEOPLE THAT MAKE THE ITEMS THAT WE THE PEOPLE IN THE GOOD OLE USA BUY. SO, I'D RATHER SHOP SOME PLACE ELSE. I WATCHED ON THE 700 CLUB HOW IS ASIAN COUNTRIES WHICH IS WHERE MOST OF THE ITEMS ARE MADE, THEY'RE WORKING IN SWEAT SHOPS, LIVE IN A HUG BUILDING RIGHT NEAR THE FACTORIES CALLED DORMS, AND THE LITTLE AMOUNT THEY DO GET FOR PAY HAS TO BE USED TO PAY RENT AND LITTLE LEFT OVER FOR FOOD.  WITH ALL THE MONEY THE FAMILY THAT OWNS WAL MART HAS IT JUST EATS AWAY AT MY SPIRIT TO KNOW THAT THEY ARE TREATING PEOPLE THIS WAY BECAUSE THEY CAN GET AWAY WITH IT."
179590995428478_323085291079047	"You guys suck,you continue to harrass people even long after their debts have been paid,Anymore loans needed in this household will never come from you guys."
6806028948_10151261894813949	Now that Frontier Airlines is leaving Akron-Canton Airport (CAK) would you please consider more services in/out of CAK to Denver or other connecting locations west of Chicago? Thanks!!!
110455108974424_354906097862656	Is there any reason why the Gamestop in Saratoga springs New York is not having a midnight release for final fantasy?
179590995428478_228859217228039	http://video.foxbusiness.com/v/1618082676001/bofa-denies-a-small-business-for-making-guns
7003656077_10150838722256078	"Thanks American for caring.  United sure does not. United - in the poor shape they are in (software issues, poor employees; delayed flights) - has lost my business and probably a mass of others - have similarly lost faith in United.  American will certainly be my choice over United."
117497138610_10151135223008611	"I'm on the phone now with your pharmacy...they back ordered me on insulin and when it came in they didn't fill my backorder and call me.....I live in Taos New Mexico,and you recently bought out Taos pharmacy,Ever since then it has been one prescription after another that you are out of and and I must come back with a $15 dollar cost of driving there each time it means I can't buy my pen tips for the insulin and you don't get to bill medicare for the for 2 months now...If this constant Inventory problem isn't corrected I will have to get two pharmacy accounts so it can be done in one trip,which means Smith's or Albertsons gets the money you were getting!You have computers Right??They keep track of Inventory Right?3 months now you didn't get to charge for pain meds{I gave up,Albertsons gets that unless they are there when I call} and this is the second time with the Insulin that I have had to go back,one more time and I must give up on a one stop pharmacy,I cannot afford the inventory shortage!PLEASE ADDRESS THIS SITUATION!"
179590995428478_329519457102297	I would seriously think twice before you finance or refinance through Bank of America.
179590995428478_395421763845399	I would just like to ask BOA to please make sure your employees are trained correctly so that they would not tell customers that they are approved for a federal program when they actually have not yet been approved!!!! This is very frustrating!!!!!
179590995428478_414292928624949	Well it seems you have plenty of people available to delete my posting on your facebook page about your sub-par customer service within a minute of me making it.  Maybe some of them can help out in your clearly understaffed customer service department.
199504650087085_326202834083932	"As someone that travels a lot, and based on this policy change. I for one will do everything in my power to use any other airline to travel with be it another US flag carrier or foreign flag carrier to avoid your company."
12699262021_10151181918477022	Will best buy be opening early tomorrow
147285781446_10151135354616447	thank you for being a responsible company :)
147285781446_10151136440816447	Thank you for your compassion and responsibility.
163478290365055_466679290044952	Will never purchase anything from Autozone again.
179590995428478_345567102164199	Bank of America has always been amazing!
8103318119_10151206116633120	Have a phone interview with them tomorrow!!
199504650087085_325729994131216	"As part of a military family stationed in Japan, I have used both United and Continental as my #1 choice when flying for years. While on tour in Japan we have done our best to save and spend prudently so we could take our adopted pets to our next base. The new pet policy is ridiculous! Why punish military stationed abroad - adopting pets who have already been left behind?!? I challenge you to not only make an exception for those on the contracted Patriot express flights - but for all military flying with United. There are not enough spaces on Patriot flights for all military to be exempt from these OUTRAGEOUS fees."
125472670805257_371498892869299	I believe I read that Delta was trying to enter into cooperation agreements with the various Virgin air entities.  I know that a Virgin Australia agreement is in place.  Is there any news on agreements with Virgin Atlantic or Virgin America?
159616034235_10150706650584236	"geneticly modified corn and other GM vegetables & fruits are not proven to be nutritionally superior to produce grown from traditional seed. far from it!  additionally, many demand more water than the usual fresh foodstuffs.  i will not buy ANYTHING at walmart until your refusal to sell GM sweetcorn is verified by an indeoendent source."
12699262021_10151282450342022	"Dear Best Buy, I have bought a few TV's from you. My main TV is a Dynex That I drove 100 miles(each way)to pick up when I lived in Missouri) and I have a smaller Insignia in my lounge(which I bought more recently after I moved to Iowa and closer to a Best Buy).  I had hoped to upgrade my main TV to a Passive 120hz LG TV which I purchased online to pick up at the Waterloo store.  When I got there they brought up a 2D LG TV.  I showed the online pickup girl on the receipt where it said it was 3D.  She called over the manager who offered to return the 2D tv and sell me the 3D one I had already ordered and paid for for $200 more. He also offered me a worse TV at the price I had already bought the better TV for.  I didn't want to be upset in store so I left without the 2D TV that I did not order(or the 3D TV that I did order for that matter)  I then spent an hour on the phone with 1-888-bestbuy, I was mostly bounced around from one department to another, because really what department deals with ""I bought one TV, they gave me another, than tried to sell me the one I ordered for $200 more?""  The worst was when the lady on the phone said there was nothing she could do for me and I should just order the TV I want if I didn't like the one I got and exchange it(when I had already ordered the TV I wanted).  So I asked if there was anyone else I could talk to, and she said, ""My superior visor is on break and won't be back for 2 hours""(this is after she told me her ""superior visor"" was too busy helping lots of other customers to talk to me).  I may only live 40 miles away now, but that's still quite a trek to basically get shafted by your company and then get really REALLY poor customer service.  I'm just baffled as to how bringing out the wrong TV then offering to sell me the one I already paid for and had a receipt for is not the exact definition of a ""Bait and Switch"".  This is by far the worst experience I've ever had shopping and I'm really disappointed in your company. "
21493231379_10151273275271380	"Look into this liar from Discover Card, and to what he says to me: Date Received: 12/11/2012 03:09 AM Account Number Ending In: XXXX Balance: $2,653.14 Amount Now Due: $0.00  Dear Mohamed Y Khalifa:  Recently, we received communications from you (or your agent) which indicated that you would no longer be able to meet the financial obligations on this account or another Discover Card account.   As a result, we have revoked your Discover Card charge privileges.   Sincerely,   Nathan Sperry Cardmember Assistance, Discover Card 1-800-767-1834  I never call you Nathan, nor I called Discover Card"
126016648090_10151062526248091	"Thank, ConAgra for helping to eliminate gestation crates! Please continue your efforts on behalf of humane treatment for animals!"
179590995428478_427186304002278	"I would just like to publicly state that it was a major inconvenience for me that your ATM system went down tonight, and that the remedy on the customer service line was to go to a store, buy something and use the cash back feature...I took a cab both ways to 3 atm's just to find out the issue was not with me or my account, and the average cash back acceptance is $60. Not to mention the $27 it cost to take a cab to find that out."
147285781446_10151151201041447	"The Dick's company are non selling sellers and traitors to their country, customers and suppliers for their recent decision to withhold ordered rifles."
163478290365055_466596046719943	I am a DIY mechanic and car enthusiast who has been doing business with AutoZone for over 20 years.  I am also a strong believer in one's right and duty of self defense as well as defense of others in harms way.  Your mistreatment of Devin McLean for his heroic actions has driven me and my dollars to your competitors.  I refuse to do business with any entity that encourages victimization and punishes individuals for doing whats right.
60686173217_10150942076328218	"Just wanted to send a big shout out to the Kroger in Oak Hill, WV for opening so soon with a generator after the massive storm that devistated our area.  The employees of this store were also without power and water themselves at home but came to work to help the residents get supplies."
126016648090_10151164829823091	"The fact that ConAagra donated so much money to fight GMO labeling, it tells me that your products are highly toxic but you don't want anyone to know about it. Therefore I will NOT purchase it anymore and will NOT purchase any of your sister companies products"
100488814000_10151028006709001	bravooo  vary  good
110455108974424_472582092761722	Don't stop minecrfat ;)
115568331790246_371175802896163	i love riteaid
117497138610_10150868287458611	Megusta esta tienda
129945096760_10150817366101761	No Tuesday Trivia?
129945096760_10151086697216761	y'all some motherfuckers
163478290365055_383588735020675	I like   Autozone!
179590995428478_227238120711739	Anti America Bank
21493231379_10150503173796380	i love discover
6185812851_10150590962097852	Thanks American Express!!!!
7003656077_10150839082901078	American Airlines sucks!!!
77978885595_451228171575227	now THAT'S relaxing...
8103318119_10151097105493120	Happy 50 Anniversary   Target
78143372410_10150994087157411	"I cannot fathom how a company that puts out brands like ""O"" Organics can be against GMO labeling! I have been a consumer of your company's product for years and years, but as of now my family and I are boycotting your stores and all of your products because of your stance against labeling GMOs. Consumers deserve to know what is in the food they're eating, it's as simple as that."
129945096760_10151103632016761	Backing Shell over human rights abuses puts Dole in the company of corporate criminals. Do you really think murder is right when it increases profits? Do you really think people will buy your product regardless of your behaviour?
179590995428478_360087167378859	Hope Bank of America will review its policy of refusing to do business with people in the Hunting and Firearms Industry. Legal firearm ownership is our right protected by the US Constitution. I also hope this post gets read by people before the BA Facebook team erase it as they do with all negative comments.
115568331790246_552787064735035	"Redeeming rewards is un-necessarily complicated.  There is no need to sign into 2 web sites, giving out more personal information than needed, only to have the privacy policy state they will share the info with more sites THEY deem appropriate.  I left my $25 restaurant card behind without redeeming it, it's not worth the trouble."
8103318119_10150524133363120	"I am VERY disappointed in the way Target buckled under a little pressure from a bunch of ""breastfeeding moms"".  I thought the store's original stance of offering a private place (a fitting room) to do it, was both respectful and honorable.  Since you have decided to change that, I will not be shopping there in the future, so as not to suhject myself or my family to women walking through the isles breastfeeding."
179590995428478_360430547344521	if Bank of America are so interested in helping people why are so many people losing or in the middle of losing there homes in no fault of there own ??
179590995428478_383001291754113	Understand you are partnering with HSUS. Do you realize the truth behind this organization? I am a livestock producer and one of your customers. I will consider switching my mortgage and my credit card business to another financial institution if you decide to continue with this sponsorship. I encourage you to investigate further the true mission of HSUS. Thank you
147285781446_10151138903701447	"Hey Dicks remember Hunters, sport shooters and fishermen buy a huge bulk of your products not thease fake customers who are anti-gun and anti-second amendment that have been applauding you and exploiting the deaths of little children to get their gun ban through. Dont be the next Cheaperthandirt.com because once we leave you the liberals will not fill that void!"
78143372410_10150811220627411	"So the hero meat cutter has been reinstated, but Bob Gordon remains undisciplined? He didn't just insult women, or politicians, but (at least in Pelosi's case) a Safeway customer. As a Safeway employee, if I were to publicly insult a customer, I would be severely disciplined. Come on now..."
125472670805257_498032800215907	I am doing a marketing project for college and I was wondering if the local office at Hobby  Houston could or any information from corporate could give help. I basically have to come with ideas to save you guys money but bring in the cash at the same time
92979593115_10150502145428116	Your guys Pharmacy in Hattiesburg on the corner of 40th and Hardy is ABSOLUTELY HORRIBLE!  The prescriptions are NEVER (and I really mean never) filled on-time and apparently when they are running behind they just say your Rx isn't due till the next day.  Because I am not being belligerent or using inappropriate language I'd like to think someone might take this seriously.
159616034235_10150713293489236	"Monsanto's Genetically Engineered sweet corn, I would give this to your child"
179590995428478_406354306085478	You guys have a Social Media Storm coming your way if you don't do something about the @ChicagoMarathon deciding to ban Lance Armstrong from racing.
6806028948_10151413146363949	SW Airlines= How to unsuccessfully run social media PR during the holidays.
78143372410_10150799824647411	I like a lot if products Safeway carries especially their organics line
78143372410_10151121393742411	"Boycott the Brands that Blocked Your Right to Know! $45 Million in Lies and Dirty Tricks Killed Prop 37 - It's Payback Time!  I refuse to purchase any of my favorite brands owned by parent companies that contributed to the $46 million that helped defeat Prop 37, the California Right to Know GMO Labeling initiative  If any of these brands want to regain my trust and get off the nationwide boycott list, they will have to do two things:  (1) Speak out publicly in favor of state efforts to label genetically engineered food.  (2) Contribute as much money to Label-It Washington's Initiative 522 campaign as their brand's parent corporation donated to the No on 37 campaign in California.  I will also call these brands' customer hotlines, and post messages to their facebook pages, demanding that they support my right to know, or lose me permanently as a customer.   These companies make billions of dollars selling organic and ""natural"" brands, yet they spent millions to defeat Prop 37. Here's a list of the 10 companies I am boycotting, and their organic and ""natural"" brands:  . PepsiCo (Donated $2.5M): Naked Juice, Tostito's Organic, Tropicana Organic . Kraft (Donated $2M): Boca Burgers and Back to Nature . Safeway (Member of Grocery Manufacturers Association, which donated $2M):""O"" Organics . Coca-Cola (Donated $1.7M): Honest Tea, Odwalla . General Mills (Donated $1.2M):  Muir Glen, Cascadian Farm, Larabar . Con-Agra (Donated $1.2M): Orville Redenbacher's Organic, Hunt's Organic, Lightlife, Alexia . Kellogg's (Donated $791k): Kashi, Bear Naked, Morningstar Farms, Gardenburger . Smucker's (Donated $555k ): R.W. Knudsen, Santa Cruz Organic . Unilever (Donated $467k): Ben & Jerry's . Dean Foods (Donated $254k): Horizon, Silk, White Wave "
152789358067261_397740443572150	"We are on our 3rd forebearance agreement with Wells Fargo, after a repayment plan (of over $700 amonth for 18 months) caused payment challenges. These plans keep putting us further behind and we can't seem to obtain that elusive permanent loan modification."
179590995428478_331302006924042	Bank of America needs to get up with the times and have a iPhone/iPad app that we can take pictures of the check and have it deposit to our accounts.
313163945066_10151159560455067	" Dear US Bank: Here's a copy of a letter I'm sending to President Obama, congresspersons, and anyone else for whom I can afford a stamp. Enjoy:  Since the banking and housing fiasco that contributed to our nation's current, ongoing economic crisis, I (and others like me) have watched my wages be frozen, my home value decrease, and the cost of living steadily rise as I forego such things as self-care, home repairs, and other necessities. I used to keep my credit card in my ""important paper box,"" where it remained untouched until this year, when I was forced to use it for day-to-day living expenses like food, transportation to and from work, and prescriptions.   In the past three years, I have contacted US Bank several times to request some sort of loan modification; I sent them paperwork showing how my home value and the property condition of my home have decreased since 2004, when I purchased my home. I gave them an itemized list of my monthly expenses (mortgage, utilities, and car and insurance payments) that showed I have $150 or less each month to spend on groceries. But, as they have in the past, US Bank denied by application because ""I had not provided evidence of financial hardship."" When I contacted US Bank to ask them what about having $150 or less a month to spend on groceries didn't show evidence of a financial hardship, I was told that I was not delinquent on my house payment. In other words, because I've charged up my credit cards and gone without in order to pay my mortgage on time and preserve my credit rating--and because US Bank is more than happy to collect the interest on overpriced mortgages-- I'm out of luck?  People know that cars decrease in value the moment they're driven off the lot, but they don't buy homes with the same expectation! Owning a home was the now defunct American Dream whereby we could investment in the future. Sadly, many of us have lost or are losing our futures; the banks got  bailouts.   US Bank is willing to let me refinance my home if I pay them between five thousand and seven thousand dollars in closing costs, but, in all good conscience, how can I or anyone give the banks even more money for properties already worth much less than what's owed on them, and through no fault of our own?   Please, Mr. President. Surely there is something you can do?  Sincerely,   Michelle Moore "
125472670805257_506037572748763	"IDEA: Since overbooking is the new business model in the industry, why not offer volunteers an option of getting MQS's or MQM's in lieu of ""Delta dollars"" or free trips?  I fly just about every week and, sorry, but the LAST thing I want to do on my time off is jump on another plane.  It's just that my current client is a short hop away and it's going to be very close for me to re-qualify for my Platinum, so I never volunteer."
108381603303_10151299508223304	I think u guys and other company's should get together and send all those kids that missed Halloween on the east coast and send them some
179590995428478_297157970338446	"B of A pays no taxs- thats unamerican - stop the foreclosures- paying me $1,800 as a settlement for a home that was valued at 400,000 is no deal"
129945096760_10151088358741761	"Dole - Why are you standing with murderers by signing an amicus brief in support of Shell's quest to protect itself from criminal liability for human rights abuses it committed abroad? If you don't pull your name, we will hold YOU accountable"
12699262021_10151288502062022	"After sending emails to every known official or officer or manager or administrative assistant at Best Buy today, and still no answer or reply ... I have decided Best Buy is really the Matrix."
60686173217_10151136162432378	"Kroger's Executive Offices Comes To The Rescue    The Ordeal over the ""actual"" cost of a Purchase was corrected.  The Supervisor or Assistant Manager with a Fowl Mouth, I informed would be dealt with."
179590995428478_348501898537386	Be prepared BoA..... 2nd Amendment supporters will be closing theiraccounts
313163945066_10151060163030067	"What the hell, US Bank? I've been working on a refinance process for nearly three months now and our loan was in scheduling. We were told a month and a half ago that we did not need an appraisal. After the strong storms we had in our area a week and a half ago, I received a call that we needed to have an external inspection done to verify that there was no storm damage and that it would just be quick street level pictures to verify that there was no damage. Today, I receive a phone call from an appraisal company to schedule an appraisal. Of course, the individual that we're working with is out of the office all week, and when I press 0 to reach an operator ""Due to unforeseen circumstances, we can not transfer your call.""   So, you're going to require an appraisal, that is going to add $400 to the closing costs of our refinance for a loan that we have paid on time, every month, for the past five years and nobody from your company is going to explain to me why the hell our circumstances have suddenly changed??"
129945096760_10151103612891761	Mr. Delorenzo & Dole - Please stop standing with murderers by signing an amicus brief in support of Shell's quest to protect itself from criminal liability for human rights abuses it committed abroad.
199504650087085_331242103580005	"Wow never fly united. Apparently all united reps, especially in Colorado have never had customer service training and seek out the best way to make your flight the worst experience ever."
117497138610_10151113861963611	Walgreens I'd like to message you guys about an issue I encountered yesterday when helping a photo customer at my store who was using their balance card.
78143372410_10151021699237411	"I hate it when I buy something that is a just4you price promotion and it is not reflected at checkout. For example, I purchased a pack of 10 Guerrero soft taco tortillas that was on my just4you list and I did not get the discounted price; I emailed customer care and they told me I did not buy the correct UPC number. I bought exactly what was stated on the promotion, how was I supposed to know the UPC number that was on sale?"
12699262021_10150663668547022	"It is a crime when a company as big as Best Buy manipulates it clients to get them to give up on trying to get the service they paid for. They had me speak with Agent Diamon, Agent Tiffany, Agent Douglas, Agent Natasha who is a supervisor, Agent Don who is a supervisor, agent corrin, and agent Dekosha and agent Jordan just to get the problem they created settled. They sent a substandard computer repair person to my home to perform a in home repair on my HP desk top. He removed the 3D video card and downloaded a drive for the 2D video card that was on board my computer; but he told me that My computer would not run long on the 2D video card and that he would take the serial numbers off the High end 3D video card and return and install it, this was on the 7th of January, on the 10th, I called with a reminder call, on the 14th I call with an emergency about my computer; he never returned my calls, 4 weeks later I manage to find time to sit on the phone with best buy for 2.5 hours to get them to finish a job that I had already paid $129.99 dollars; They had told me that the single driver that Brian Malony downloaded cost me $129.99, I told them they were crazy if they thought that I had paid for something that the HP web site does automatically. Can you imagine, I had to sit on the phone and talk to 9 people before they would take care of a problem they created. These are the tactics that Best Buy uses to get a customer not to continue with a complaint and receive the service they deserve. It is very sad of Best Buy to be so trifflin; "
17648521247_10150917920146248	"Bought @Kohls online. I was unable to add Promocodes, It kept insisting on using Kohls credit card. Promocards don't list such conditions. #TooMuchFinePrint #WastedTime #MisleadingPromotions"
7003656077_10150989714191078	"can't get to Bonus on the Fly-Q quiz - answered all questions many times but after getting sent back to the start again and answering the quiz again, the Bonus button had disappeared"
60686173217_10150562385508218	DEAR KROGER HOW MANY KROGER STORES ARE LOCATED IN MURFREESBORO TENNESSEE?
104078918472_10150933240613473	"So ur worthless airline has managed to keep people that were on standby and GUARANTEED a seat on a late flight after spending the entire day waiting at the airport in hopes of that slim chance they would get to board on an earlier flight at the airport one more day. That guarantee was worth absolutely zero, as ur airline is, because the late flights were now cancelled. I didn't think that you all could possibly mess this siutation up even worse than it already was but thank you for proving me wrong and completely and utterly descimating any ounce of credit you all had left. I will tell EVERYONE that will listen to me about our experience in hopes of enlightening them to your deceptive and despicable way of running a business. I know what i can and cannot say and believe me I will be saying it to anyone that will listen. You all need to completely re-vamp ur practices and get your heads out of wherever they are stuck!"
12699262021_10151100311917022	"I have been attempting to unsuccessfully spend $400+ with Best Buy on a phone with a protection plan. Hannah, the sales agent at the mobile center in the Best Buy on Northern Blvd., in LIC, NY, couldn't have been more ill-informed or rude (I was sitting in front of her since she had started to help me and then decided another customer standing over me was more of a priority) and for that you have lost my business. I will happily pay more at AT&T Wireless where customer service agents are pleasant, well versed on thier products and the stores aren't operated like refugee camps."
78143372410_10151154907437411	I will no longer be patronizing your establishment due to your lack of common sense and good judgment by involving yourselves in a by back program for firearms.
8103318119_10151319935558120	"Dear Target, i just wanted to let you know that my family and i really miss your commercials with the ""target lady"" who sing in the christmas cards!"
147285781446_10151142477451447	"I purchased a bicycle from your company, and your employees have done their best to void my warranty. Previously I dealt with two of your employees who were brothers, and were suppose to put in an order for a part on my bike, instead they each would answer the phone claiming that the other brother hadn't put in the order, so they now will input it. This went on every 3 or 4 days for a month. The next thing to happen was you informong me that you could not replace my rear rim, so after numerous conversations with your managers I was told that they would pay for me to bring my bike elsewhere, though I had to sign a receipt that stating that your company would no longer cover that rim. You used intimidation tactics to get me to sign. I recently brought my bike in because the front rim has a medal lip attaching it to the frame, and again your employees including the managers were claiming that they cannot find my warranty, and when I offered to bring my copy in, they said no need. I don't know how you convince your employees to do everything but help the customer, but I cannot decide between you and Autoway Ford who is the worst customer service I've ever dealt with. I recently contacted the better business bureau in regards to my most recent difficulties with your company, and intend on pursuing your intimidation tactics. I can only imagine how many other folks have had to deal with your methods of how to treat a customer. Now that is on facebook maybe we can file a class action suit against your company. Facebook can your friend or your foe, guess which one you are"
179590995428478_412851378769104	"BANK OF AMERICA is the PROFIT you make in ONE MINUTE'S TIME really worth the cost of destroying The Grace Foundation- a non-profit that has saved the lives of thousands of animals and provides programs to over 6000 children with special needs each year? You asked for Grace's help, now TAKE A MINUTE AND DO THE RIGHT THING!"
129945096760_10151104698446761	"Please join me in not buying Dole products until Dole pulls it's name from the amicus brief they filed in the Shell vs Kiobel brief.  This lawsuit means that a Shell victory would overturn a 200-year-old law used to compensate Holocaust survivors when corporations profited from slavery and forced labor during World War II. Corporations could no longer be prosecuted in the U.S. for crimes against humanity committed overseas, and it would overturn decades of established case law that have protected human rights activists all over the world."
106245416086016_406961692681052	"I am sorry Family Dollar but you say you accept Manufacturers coupons but your store employees repeatedly say you don't... They are poorly educated on your policy and don't know the difference between a store coupon and a manufacturers coupon and often times your managers are no more knowledgeable. I've given up shopping at Family Dollar, your NC store employees are not up to speed or educated on your policies and often times just plain rude. I can't tell you the last time I shopped at FD and had a pleasant experience."
108381603303_10151158233068304	one of my families favorite smores
12699262021_10151273421052022	tony you have lost another customer
117497138610_10151142483598611	"Well I have bought a few things from walgreens, punched in my phone number both at the pharmacy and the regular register and still no points, why is that?"
77978885595_10151510849645596	"I am unable to print my coupon, only the top half prints (same thing when I preview it), I did contact customer service by email with the address provided."
7003656077_10151027070071078	"Well done American Airlines, your DISGRACEFUL treatment of the family with the child who has downs syndrome is all over the UK news this morning!  Now we know exactly how your employees feel about families caring for disabled children we can all make informed choices about whom we chose to fly with!"
159616034235_10151391976289236	Walmart has some good prices but have heard from others of problems with the jeans - not very good quality - and I won't buy meat there unless it has been prepackaged - like Falls Brand etc.
313163945066_10150980218895067	"I cannot access my account, I was told it was undergoing maintenance, would this have also affected and Amazon purchase"
78143372410_10151107906092411	"I will not buy anyO Organics product until the company publicly stands up for the consumer's right to know whether they are eating Organic or GMO foods. They, along with their mother company helped to financially defeat Prop 37 in California."
